Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,Price,Sqm_price,log_sqm_price,Price_development,Owner_expense,Sqm_owner_expenses,Yearly_expenses,First_year_expenses,Sqm_yearly_expenses,log_sqm_yearly_exp,Energy_saving,Days_on_market,School_dist,Metro_dist,Jail_dist,Centrum_coor
"Kenny Drews Vej 31, 4 TV",2450,København,55.64551341516217,12.5500892125034,4,4,110,5780,5995000,54500,10.905955980651335,-2.5,3950,35.90909090909091,250944.0,545944.0,2281.309090909091,7.7325047198595875,4.0,74,1.8205596279802456,2.225652893413311,2.034155731055626,4.4150478966168425
"Lyneborggade 6, 4 TH",2300,Tårnby,55.665212093466685,12.60928635708831,4,2,54,0,2295000,42500,10.657259354912508,0.0,2498,46.25925925925926,108090.0,218090.0,2001.666666666667,7.601735445845973,3.0,74,2.2813276774726994,0.42237048434168506,2.428672873877542,3.457046556440261
"Guldborgvej 21, 4 TH",2000,Frederiksberg,55.686097403304736,12.52687111476572,4,3,67,0,3345000,49925,10.818277158284015,-4.3,2578,38.47761194029851,144480.0,309480.0,2156.4179104477607,7.676203749259846,3.0,75,0.4252665674016347,0.517038011524601,2.31716448410675,2.4557701718422362
"Eremitageparken 363, 1 D",2800,Rudersdal,55.79680555621178,12.5351584270605,1,2,62,0,1895000,30564,10.327578124767458,0.0,2093,33.75806451612903,89670.0,179670.0,1446.2903225806451,7.2767571589010025,3.0,75,1.9341296208194056,12.50286793917069,11.901177248862112,12.687419211302268
"Gerbrandsvej 4, st 4",2300,Tårnby,55.646764199527865,12.614965279340801,0,2,43,0,1495000,34767,10.4564239400025,-3.2,2921,67.93023255813954,86046.0,156046.0,2001.0697674418604,7.601437200263705,2.0,75,1.255344114163506,1.477447656414702,3.8348012073065147,5.189141027928318
"Ane Katrines Vej 16, 4 2",2000,Frederiksberg,55.69171269227427,12.535145422104963,4,2,49,0,2395000,48877,10.79706221716655,-4.0,1343,27.40816326530612,97620.0,212620.0,1992.244897959184,7.597017371330513,3.0,75,0.8108127546988374,1.1653995247577076,1.7318411200099937,2.1010626751124235
Ulrikkenborg Alle 31A,2800,Rudersdal,55.764987111574534,12.501814125777509,0,3,58,0,3245000,55948,10.932177966899195,0.0,5110,88.10344827586206,171474.0,331474.0,2956.4482758620693,7.991743920050197,3.0,75,0.6284480322200059,8.676075891609036,9.07687576333408,9.854811017575875
"Charlottenlundvej 9, 1 tv",2900,Gentofte,55.7424067135639,12.56252578293644,1,3,77,0,3495000,45389,10.723025063923394,0.0,3464,44.987012987012996,160362.0,330362.0,2082.6233766233768,7.641383616763124,2.0,75,0.4835126229918968,6.61543118250224,5.71855950409646,6.487495117551544
"Vesterbrogade 114, st mf",1620,København,55.67141123035835,12.54443377029927,0,2,69,0,3095000,44855,10.711190343993383,-4.6,3332,48.28985507246377,145218.0,295218.0,2104.608695652174,7.651884836034457,3.0,75,0.5208850668117464,1.27817374936218,1.0745695558876596,1.9538128486756399
"Amerikavej 3B, 4 TH",1756,København,55.670062783425095,12.541622980578211,4,2,52,0,2695000,51826,10.855647232824523,-3.6,2094,40.269230769230774,116802.0,246802.0,2246.192307692308,7.716991753935906,3.0,75,0.7304445894182063,1.3360383359985766,0.8757091360704814,2.184547582446118
"Trekronergade 15, 1",2500,København,55.66007160775987,12.51981976683317,1,5,153,0,6900000,45098,10.716593178609457,-4.2,3052,19.947712418300654,270534.0,615534.0,1768.1960784313724,7.477715141138327,4.0,75,0.8757135038230222,2.4336362214573932,1.1766486833489058,3.9437485263233345
"Nærum Hovedgade 76, 2 11",2850,Rudersdal,55.82015231126504,12.53905035940332,2,2,54,2032,1650000,30555,10.327283617329016,0.0,2398,44.407407407407405,84876.0,164876.0,1571.7777777777776,7.359962600259715,3.0,76,0.739198254184936,15.095431036813297,14.450798221534662,15.232964754229783
"Andreas Bjørns Gade 24, st TV",1428,København,55.67612155212918,12.598500794796651,0,2,52,0,2795000,53750,10.89209894598991,0.0,2283,43.903846153846146,122460.0,257460.0,2355.0,7.764296006450517,3.0,77,1.477705415030662,0.6042058748246363,1.5670841519972503,2.245703584650718
"Kvintus Allé 15, 2 TH",2300,Tårnby,55.66002854882235,12.620102100395119,2,2,58,0,2095000,36120,10.494602007530922,-6.9,3104,53.51724137931034,108582.0,208582.0,1872.103448275862,7.5348179163418365,3.0,77,1.620244619317927,0.3297124102984505,3.2640534283192304,4.348700790410295
"Nordre Fasanvej 80, st TV",2000,Frederiksberg,55.68660145610488,12.52685287124986,0,4,102,0,4295000,42107,10.647969276632868,0.0,4308,42.23529411764706,197610.0,407610.0,1937.3529411764707,7.569077857018577,4.0,77,0.4749017838872269,0.5687191750413215,2.305577596294517,2.462443469404972
"Steen Blichers Vej 2, 2 tv",2000,Frederiksberg,55.679066384375105,12.52591941067384,2,5,133,0,6995000,52593,10.870338310021985,0.0,4923,37.015037593984964,296520.0,641520.0,2229.4736842105262,7.709520820548903,3.0,77,0.5009019095372205,0.33807024818914233,1.9993529573219435,2.569933517087643
"Preben Kaas' Vænge 2, 3 TV",2000,Frederiksberg,55.68445500168357,12.50229296992416,3,4,108,0,4495000,41620,10.636336099947624,0.0,4040,37.407407407407405,201174.0,421174.0,1862.7222222222226,7.529794257081188,4.0,77,0.9450919928251588,0.24465021431897538,3.3242043986588503,3.992495306482527
"Hvidovrevej 105, st TV",2650,Hvidovre,55.656503083014066,12.473441417326631,0,3,97,0,2495000,25721,10.155063057844572,-5.7,3396,35.01030927835052,125646.0,245646.0,1295.319587628866,7.166512729500824,3.0,77,0.505085185882048,3.6034291195796104,4.119037429425268,6.575156334487155
"Grønnehøj 9, 2 th",2720,Frederiksberg,55.685545357449854,12.484533095083039,2,2,63,0,1750000,27777,10.231963619116156,0.0,2832,44.952380952380956,93474.0,178474.0,1483.7142857142858,7.302303875348951,3.0,77,0.2999451653642726,0.4550593735136774,4.234714914030896,5.1117046420720955
"Amager Strandvej 110B, 1 tv",2300,Tårnby,55.660520025667026,12.632061395147051,1,4,122,0,6495000,53237,10.882508922311336,0.0,5355,43.89344262295082,284754.0,604754.0,2334.049180327869,7.755359883887516,8.0,77,1.3965772981163063,0.24538567479377832,3.9522337405747923,4.932692748687242
"Strandlodsvej 13C, 5 TV",2300,Tårnby,55.66544654943232,12.621764171630618,5,5,126,0,5095000,40436,10.607475756273947,0.0,4004,31.777777777777782,221082.0,471082.0,1754.6190476190475,7.470007045453807,8.0,77,2.100706698702599,0.4715356841127924,3.1846043947056084,4.093559129951676
"Bakkegårds Alle 14, st tv",1804,Frederiksberg,55.66939622437615,12.53200113957043,0,4,85,0,4595000,54058,10.897812823215624,0.0,2643,31.094117647058827,187800.0,412800.0,2209.4117647058824,7.700481589265983,3.0,77,1.1928802246538546,1.327445369185473,0.8600133475385224,2.6862659195617318
"Himmerlandsvej 21, 1 tv",2720,Frederiksberg,55.6932433536966,12.509399360459618,1,2,60,0,2095000,34916,10.46070045585524,0.0,2155,35.916666666666664,97194.0,197194.0,1619.9,7.390119697926093,3.0,77,1.4626811180069321,1.0676327541780632,3.3582594036969184,3.68621493652082
"Classensgade 17, 5 TH",2100,København,55.697010106223814,12.5825108476073,5,6,177,0,9950000,56214,10.936921115179244,-9.5,5512,31.141242937853107,403614.0,898614.0,2280.3050847457625,7.732064522095866,3.0,77,0.664255999633189,1.6745652535040658,1.414152984485806,1.7759816335267011
"Rødovre Parkvej 265, st",2610,Rødovre,55.67995501175145,12.45042664124577,0,1,47,0,1195000,25425,10.14348822091676,0.0,1890,40.21276595744681,63504.0,118504.0,1351.1489361702127,7.2087105733127865,3.0,77,0.6481282101885582,2.684031561681229,5.846009699868145,7.2703284379792334
"Sofiegade 24, 4 30",1418,København,55.670397036523646,12.59164247847536,4,2,59,0,3195000,54152,10.899550186188442,-5.9,2650,44.91525423728814,140424.0,295424.0,2380.067796610169,7.774884252230463,3.0,77,1.0418842057600093,0.22200515291331582,1.2256147169183333,2.2362092411431638
"Weidekampsgade 69, tv, mezz",2300,Tårnby,55.66797018827379,12.580235779735611,0,2,84,0,3595000,42797,10.664223285655282,0.0,2923,34.79761904761905,157260.0,332260.0,1872.142857142857,7.5348389667021936,5.0,77,0.6216453081222091,0.5934522366965358,0.6263563805862615,2.020014771928142
"Vester Voldgade 4, 4",1552,København,55.67807435544918,12.56644006869524,4,5,171,0,7995000,46754,10.752655092553985,0.0,5290,30.935672514619885,334824.0,729824.0,1958.0350877192984,7.579696743113394,3.0,77,0.5416528391380111,0.6672509568815188,0.4657031617637785,0.6795729815644075
"Hørsholm Park 7, 4 TH",2970,Rudersdal,55.88195651952997,12.5080944914225,4,4,113,0,2995000,26504,10.185050943979734,0.0,4016,35.53982300884957,150036.0,295036.0,1327.7522123893805,7.19124272557066,4.0,78,1.1598799001372542,21.69928702501701,21.529675928080426,22.31682960810505
"Østbanegade 5, 2 TH",2100,København,55.69336849238866,12.587430834595649,2,7,250,0,11995000,47980,10.778539536393684,0.0,8828,35.312,512880.0,1107880.0,2051.52,7.626336260798893,3.0,78,0.8335691143363645,1.4946069469402652,1.5792570434592648,1.7048779826988305
"Ved Sønderport 18, 3 TH",2300,Tårnby,55.666584851615326,12.60174486412955,3,2,64,0,2795000,43671,10.684439545232769,0.0,1863,29.109375,117420.0,252420.0,1834.6875,7.514629446258504,3.0,78,1.7845258985752983,0.3360695820266012,1.930326217936589,2.9926502428199377
"Uplandsgade 22, st tv",2300,Tårnby,55.66722108717503,12.601819284100499,0,4,92,0,3995000,43423,10.678744533629564,0.0,2631,28.597826086956523,167316.0,362316.0,1818.6521739130435,7.505850941933981,3.0,78,1.7620368937816515,0.4038338562057962,1.9167489875058572,2.950389236837506
"Burmeistersgade 1B, 2 tv",1429,København,55.6747619557084,12.59764388478042,2,2,59,0,2995000,50762,10.834903322155352,-4.9,2671,45.271186440677965,133896.0,278896.0,2269.423728813559,7.727281214287754,3.0,78,1.3954569001100798,0.4667000740278938,1.5322092710311113,2.2623606265732166
"Holsteinsgade 44, 3 th",2100,København,55.699343674761394,12.586657272557389,3,4,81,0,4595000,56728,10.946023194983832,0.0,2842,35.086419753086425,190188.0,415188.0,2348.0,7.761319180947987,3.0,78,0.5005862458362755,2.021460455618659,1.7695748326374483,2.140526271102739
"H.C. Andersens Boulevard 51, 5 tv",1553,København,55.67159396278207,12.576844015720502,5,5,251,0,8995000,35836,10.486708253717467,0.0,7888,31.42629482071713,399900.0,844900.0,1593.2270916334662,7.3735168557031265,3.0,78,0.16530170355626772,0.9281599130512607,0.29185012767900426,1.563694865068402
"Strandvejen 99, st tv",2900,Gentofte,55.72303939683731,12.577026250712052,0,2,51,0,2245000,44019,10.692376637875576,-10.0,4096,80.31372549019608,125406.0,235406.0,2458.9411764705883,7.807486120201958,3.0,78,1.1633480543060266,4.444856922351648,3.674984773740389,4.385536273974598
"Vestbanevej 10, st th",2500,København,55.66457011647953,12.52035124461128,0,2,66,0,2498000,37848,10.541333417310984,-3.8,2891,43.80303030303031,119367.6,244367.6,1808.6,7.500308344306379,3.0,78,1.1307518382568973,1.9320160343638668,1.137032034120254,3.594956896958345
"Ungarnsgade 68, 2 th",2300,Tårnby,55.662753191182006,12.614309158447389,2,2,71,0,2695000,37957,10.544209219042305,0.0,2589,36.46478873239437,122742.0,252742.0,1728.7605633802814,7.455159993375503,2.0,78,2.081164055015447,0.16132106232266663,2.8141957131442465,3.874614486905462
"Wildersgade 29, 1 TH",1408,København,55.67334798864865,12.59005152609045,1,3,92,0,4250000,46195,10.740626846104846,-9.5,2804,30.47826086956522,177888.0,387888.0,1933.5652173913047,7.567120840704155,3.0,78,0.9040085237342016,0.141442773008415,1.1147142862253636,1.9455564919280317
"Kvintus Allé 14, st 1",2300,Tårnby,55.65992588753657,12.61901099912961,0,3,88,0,3400000,38636,10.561939763299184,-2.7,3567,40.53409090909091,158064.0,328064.0,1796.1818181818182,7.493418478806048,4.0,78,1.651194385768884,0.3005396855208065,3.205299364249797,4.3021006228524445
"Østerbrogade 54C, 1 TV",2100,København,55.69744221287893,12.57941395827677,1,6,185,0,7550000,40810,10.616682428399852,-9.0,6329,34.21081081081081,332058.0,707058.0,1794.9081081081079,7.492709106357424,3.0,78,0.6354424513882468,1.652696118660454,1.2718916110467602,1.709294931738766
"Sofievej 13, 2 MF",2840,Rudersdal,55.81257307852848,12.469365252708561,2,1,61,0,1795000,29426,10.289633916257893,-5.5,2534,41.540983606557376,91572.0,176572.0,1501.1803278688526,7.314006962904322,3.0,78,0.34230909625102535,14.014330721121778,14.744386752020928,15.5253075484812
"Strandlodsvej 23C, 2 th",2300,Tårnby,55.664526546405106,12.62338125465193,2,3,110,0,4395000,39954,10.595484071338678,-3.4,4127,37.51818181818181,198828.0,413828.0,1807.5272727272727,7.4997150425648815,9.0,78,1.9674484615813734,0.46035598341719214,3.3062008196452353,4.233468044635444
"Slotsherrensvej 17, 2 th",2720,Frederiksberg,55.69475638613003,12.49135498140074,2,2,49,0,1748000,35673,10.482149379105687,-5.4,2593,52.91836734693877,90201.6,180201.6,1840.848979591837,7.517982146141968,4.0,78,0.649130396291736,0.830693072248286,4.503014579188701,4.826003480147279
"Pakhusvej 8, 3 TV",2100,København,55.69688222803985,12.59364379074141,3,3,130,0,6245000,48038,10.779747643353927,-3.2,5962,45.86153846153846,283398.0,593398.0,2179.984615384616,7.687073098595213,5.0,78,1.0000603013120037,1.9944114320699509,2.0540962141001415,2.2535813747421667
"Drejøgade 26E, 5 505",2100,København,55.7107845027224,12.5723693849747,5,3,64,0,2995000,46796,10.753553008167493,-6.3,3867,60.421875,148248.0,293248.0,2316.375,7.747758742684172,4.0,78,1.0581875756599646,3.0687573086062807,2.2810754634137296,2.99254530845948
"Sankt Annæ Plads 19B, 2 tv",1250,København,55.6815037129998,12.5925023609216,2,2,90,0,5500000,61111,11.020447161688962,0.0,3504,38.93333333333333,228498.0,503498.0,2538.866666666667,7.839473066212597,4.0,78,1.4080899703392855,0.4855040121934583,1.280908346698051,1.7078271808781884
"Gammeltoftsgade 14, st",1355,København,55.689172006219216,12.571319393136731,0,3,81,0,4299000,53074,10.879442445131593,0.0,3011,37.17283950617284,181864.8,396864.8,2245.2444444444445,7.716569678188548,3.0,78,0.2870124830161719,0.6632407203935007,0.5832357797412445,0.6577961654765963
"Taastrup Have 8, 2 tv",2630,Høje-Taastrup,55.653203481001896,12.29695576177614,2,2,57,0,1495000,26228,10.17458282138351,4.5,2128,37.333333333333336,76530.0,146530.0,1342.6315789473686,7.202386831969418,3.0,78,0.6796614047310616,12.790463224449665,15.208889025161524,17.26259024993043
"Bernhard Bangs Alle 2, 1 23",2000,Frederiksberg,55.6844460868947,12.51235067999528,1,2,91,0,2995000,32912,10.401592611892738,0.0,3297,36.230769230769226,141408.0,286408.0,1553.9340659340658,7.348545101413617,4.0,78,1.1451472039310229,0.08436755806504138,2.9326074207682447,3.3598767537986434
"Rantzausgade 50A, 3 TH",2200,Frederiksberg,55.68759999205545,12.547411899974831,3,2,42,0,2145000,51071,10.840972100417282,-4.5,2372,56.47619047619048,101328.0,206328.0,2412.5714285714284,7.788448440472842,3.0,78,0.9511448331604485,0.7351378394581912,1.03268916770719,1.215982538935164
"Venedigvej 6, 4 TV",2300,Tårnby,55.660993200314245,12.622147750517561,4,3,91,0,3385000,37197,10.523983391847953,0.0,3913,43.0,161988.0,326988.0,1780.0879120879124,7.4844180308799775,3.0,78,1.6436192900669433,0.3699388005825354,3.344788195236839,4.386554345358251
"Måløv Hovedgade 56, 2 tv",2760,Ballerup,55.749222747565184,12.319722814713991,2,2,56,3833,1275000,22767,10.033067398072024,0.0,3402,60.75,84294.0,144294.0,1505.25,7.316714276344558,3.0,78,0.8796639395171042,12.786532052370708,16.584040854605135,17.07563230464931
"Rebekkavej 20A, st Lejl. 3",2900,Gentofte,55.73008587407187,12.564461723971641,0,2,51,0,1995000,39117,10.57431243409158,0.0,2271,44.529411764705884,95196.0,190196.0,1866.5882352941173,7.531867570365677,2.0,78,1.0116273474616169,5.238285845737281,4.348266245114352,5.113191145003822
"Højdevej 5, 5 th",2300,Tårnby,55.65451003477064,12.611481252611311,5,2,49,0,1845000,37653,10.536167911328556,-2.6,2393,48.836734693877546,91410.0,181410.0,1865.5102040816328,7.531289862537237,3.0,78,1.6320418956729026,0.9286351165340928,3.0987435077943832,4.379195216341353
"Strandlodsvej 25G, 4 tv",2300,Tårnby,55.6657529070933,12.62448103531538,4,4,102,0,4595000,45049,10.715506065231846,-2.1,3772,36.98039215686274,201348.0,426348.0,1974.0,7.587817219993428,8.0,78,2.072523054085695,0.518808774009862,3.3456188519366648,4.224904122901199
"Vedbendvej 12, 2",2900,Gentofte,55.73628611852525,12.538189925058479,2,5,128,0,4795000,37460,10.53102897599808,0.0,5655,44.1796875,230724.0,465724.0,1802.53125,7.49694720604072,1.0,78,0.9359531004185311,6.0592866829605745,5.266645165265063,6.0561843954125205
"Hauser Plads 16C, 2",1127,København,55.68275855309084,12.57633632416873,2,4,169,453,7695000,45532,10.726170654445108,-9.4,5331,31.54437869822485,325146.0,705146.0,1923.9408284023666,7.562130876284098,3.0,78,0.4026626486954175,0.28572405929108546,0.6471952452128463,0.683223056616714
"Frederikssundsvej 346, 2 216",2700,København,55.712980534164934,12.469856333110108,2,1,36,0,695000,19305,9.868119408698336,0.0,1431,39.75,41046.0,71046.0,1140.1666666666667,7.038929729532943,3.0,78,1.3503868660107115,3.155289561820953,6.325175496845002,6.830672225373541
"Bredebovej 35, 1 mf",2800,Rudersdal,55.79601909521218,12.504872887515972,1,2,56,0,1850000,33035,10.405322884463986,0.0,2215,39.55357142857143,89460.0,179460.0,1597.5,7.376195186251691,4.0,78,2.7217121128502506,12.135810290159284,12.238129883931316,13.027447257235195
"Store Kongensgade 23A, 1",1264,København,55.68258217101359,12.58545545538522,1,2,101,0,5498000,54435,10.904762608315279,0.0,3694,36.574257425742566,230703.6,505703.6,2284.194059405941,7.733768531880237,4.0,78,0.9754142375416102,0.3371524305288662,0.9576545658909319,1.2511099012548026
"Koldinggade 8, 3 tv",2100,København,55.70667267035718,12.57893699940075,3,3,72,0,3495000,48541,10.790164080634103,-2.9,3069,42.625,155622.0,325622.0,2161.4166666666665,7.678519149890814,3.0,78,0.4537731875206656,2.648360790343099,2.01877252758533,2.639150106691187
"Krudtløbsvej 28, 2 tv",1439,København,55.68701257166246,12.609450295983109,2,3,106,0,6500000,61320,11.023861332985751,0.0,4974,46.924528301886795,280038.0,605038.0,2641.867924528302,7.879241493116683,4.0,79,2.145585112766089,1.7147791765387035,2.5051679207372026,2.7659973608155157
"Teglholmsgade 8A, 2 TH",2450,København,55.65231282852604,12.54505975353,2,3,78,0,2995000,38397,10.555734610523901,-6.3,2663,34.141025641025635,133800.0,278800.0,1715.3846153846155,7.4473925999866735,5.0,79,1.4368276863599638,2.6787662933596645,1.2137168616837055,3.7781633896610907
"Provstevej 24, 5",2400,København,55.70670137848556,12.529222651055651,5,3,107,1359,3995000,37336,10.527713287629652,0.0,3293,30.77570093457944,175260.0,370260.0,1637.9439252336451,7.401197030147935,3.0,79,0.9127251999179933,2.7514935661689113,2.731043588026138,3.4022048963779303
"Murmanskgade 3, 5 TH",2150,København,55.70716828537395,12.59857026757847,5,3,141,0,8795000,62375,11.04091983305382,-7.4,6007,42.602836879432616,370548.0,805548.0,2628.0,7.873978379604501,8.0,79,1.1450453127600912,3.150661130966353,2.884713227489208,3.288491478206863
"Rasmus Rasks Vej 6, 3 TV",2500,København,55.663010727109175,12.51766603167112,3,3,80,0,3195000,39937,10.595058491479703,-5.9,2374,29.675,137112.0,292112.0,1713.9,7.446526754398526,1.0,79,0.8909769590382738,2.128076636802783,1.2830515172821464,3.834808132192778
"Krudtløbsvej 28, 1 tv",1439,København,55.68701257166246,12.609450295983109,1,3,106,0,6250000,58962,10.984648447590482,0.0,4974,46.924528301886795,271728.0,581728.0,2563.4716981132074,7.849117750832484,4.0,79,2.145585112766089,1.7147791765387035,2.5051679207372026,2.7659973608155157
"Gothersgade 39, 4",1123,København,55.68229474204076,12.581752770231471,4,5,136,0,6995000,51433,10.84803526878074,0.0,6345,46.654411764705884,313584.0,658584.0,2305.7647058823527,7.743167660012588,3.0,79,0.7428913603695043,0.3892993861452072,0.7667551644719738,1.0270722103337175
"Krudtløbsvej 30, 3 tv",1439,København,55.686876657089684,12.609485511537258,3,4,126,0,13995000,111071,11.61792491545187,0.0,6003,47.64285714285714,546780.0,1241780.0,4339.523809523809,8.375519899766749,4.0,79,2.150072184568788,1.7094525120905772,2.5005693671511118,2.766511032232432
"C.F. Møllers Allé 68, 8 TV",2300,Tårnby,55.634567038600274,12.57772584155352,8,4,98,0,3898000,39775,10.590993853205989,-2.5,3806,38.83673469387755,177807.6,372807.6,1814.3632653061225,7.50348986713476,5.0,79,1.2720867437622416,0.516490903900066,3.9865475260660195,5.573239067243671
"Åboulevard 49, st",1960,Frederiksberg,55.685009170725905,12.54838668273181,0,4,139,0,5595000,40251,10.60289012725858,-3.5,6006,43.20863309352518,262056.0,537056.0,1885.2949640287768,7.54183956723132,1.0,79,1.0250845262262633,0.4626012061152723,1.1212064500684327,1.0970670054737865
"Krudtløbsvej 28, st tv",1439,København,55.68701257166246,12.609450295983109,0,3,106,0,6500000,61320,11.023861332985751,0.0,4950,46.698113207547166,279750.0,604750.0,2639.1509433962265,7.878212532062104,4.0,79,2.145585112766089,1.7147791765387035,2.5051679207372026,2.7659973608155157
"Krudtløbsvej 30, 1 tv",1439,København,55.68688515737419,12.609502212525939,1,3,95,0,6495000,68368,11.132660157883807,0.0,4451,46.85263157894736,273906.0,593906.0,2883.221052631579,7.966663369215738,4.0,79,2.150963273556374,1.7108270871222395,2.501926044164674,2.767658289508162
"Krudtløbsvej 30, 2 tv",1439,København,55.68688515737419,12.609502212525939,2,3,95,0,6995000,73631,11.206821411691154,0.0,4451,46.85263157894736,290856.0,635856.0,3061.642105263158,8.026706686715892,4.0,79,2.150963273556374,1.7108270871222395,2.501926044164674,2.767658289508162
Strandvejen 417C,2930,Lyngby-Taarbæk,55.77555862558501,12.590008973728011,0,6,148,0,13500000,91216,11.420985599271365,-8.5,8390,56.689189189189186,558330.0,1233330.0,3772.5,8.235493190642003,3.0,79,1.303642574799175,10.343343834744362,9.565194735406873,10.288731050695484
"Ane Katrines Vej 20, st TH",2000,Frederiksberg,55.69196837957279,12.53500933588327,0,3,70,0,3245000,46357,10.744127584402122,0.0,1847,26.385714285714286,132318.0,292318.0,1890.2571428571425,7.544468153220893,3.0,79,0.781145034059955,1.1933325621742765,1.7418358895997272,2.1204068530130304
"Falstersvej 12, 4 TH",2000,Frederiksberg,55.68604512514687,12.526500332846739,4,2,68,1079,3495000,51397,10.847335083981154,-2.8,2658,39.088235294117645,150690.0,320690.0,2216.0294117647063,7.703472320236092,3.0,79,0.43279167514859235,0.5029407668220547,2.3412008961760145,2.478506890703766
"Gentoftegade 36, 3 MF",2820,Gladsaxe,55.74871997891082,12.540735355363779,3,1,47,0,1750000,37234,10.524977601331845,0.0,2304,49.02127659574467,87138.0,172138.0,1854.0,7.5251007461257995,3.0,79,0.6411107758618585,7.4400514575698065,6.567580453809319,7.357330403880519
"Ledreborg Alle 2, st",2820,Gladsaxe,55.7435493315449,12.54449057205995,0,4,98,886,6285000,64132,11.068698738308727,-6.9,3971,40.520408163265316,260994.0,570994.0,2663.204081632653,7.887285218864273,1.0,79,0.06227180196188365,6.89038606447535,5.956229649297492,6.745370324738549
"Henrik Ibsens Vej 9, 1 th",1813,Frederiksberg,55.67291690102084,12.53900124846561,1,4,88,0,4495000,51079,10.841128732820932,-4.3,2887,32.80681818181818,187338.0,407338.0,2128.840909090909,7.6633329364512655,3.0,79,0.6072906099493264,0.9810742154793273,1.165385575543976,2.098405679570087
"Åboulevard 51, 2 th",1960,Frederiksberg,55.68502502856472,12.548149382611301,2,3,97,0,3995000,41185,10.62582939137535,-2.4,3940,40.61855670103093,183024.0,378024.0,1886.8453608247423,7.542661592262073,1.0,79,1.0258349664950097,0.47377090658470505,1.1321438115257516,1.1120893754699173
"Bindeledet 8, 2 TV",2880,Furesø,55.76188689771534,12.45382319744802,2,3,91,0,2595000,28516,10.258220612237519,0.0,4098,45.03296703296704,137460.0,262460.0,1510.5494505494503,7.320228738158746,3.0,79,0.33094073247025013,8.628094468291305,10.439107393634695,11.151545719221678
"Kofoed Jensens Alle 11, 1 TV",2770,Tårnby,55.632488829218204,12.641862851732869,1,3,68,0,2499000,36750,10.511893504640982,0.0,3081,45.308823529411775,121684.8,246684.8,1789.4823529411765,7.489681668710783,1.0,79,0.6067425647518311,0.5074052185438392,6.156334077474134,7.486346024503551
"Mølle Allé 12, 3 TV",2500,København,55.665252840151865,12.51786738375096,3,2,50,0,1995000,39900,10.594131602877956,-4.8,1960,39.2,91464.0,186464.0,1829.28,7.5116777257936596,3.0,79,1.0671997753073248,1.8804240213648251,1.3063353095463115,3.6762898254389396
"Søllerødgade 46, 2 TH",2200,Frederiksberg,55.69601899777687,12.543892664417159,2,2,36,0,1898000,52722,10.872788104723899,-5.0,1229,34.138888888888886,79083.6,174083.6,2196.766666666667,7.694741861312765,4.0,79,0.87699749186717,1.6814745025039086,1.30359748941048,1.9061830426848483
"Bergthorasgade 15, 4 1",2300,Tårnby,55.66500423910079,12.57834206194139,4,5,98,0,3595000,36683,10.510068711466477,0.0,4987,50.88775510204081,182028.0,357028.0,1857.4285714285716,7.526948321709101,4.0,79,0.8980478038342701,0.4946695508929144,0.8009328781548144,2.2754535951304025
"Nørre Farimagsgade 64B, 2 tv",1364,København,55.684347230586326,12.56779149819931,2,3,92,0,4395000,47771,10.774174039805262,-4.4,3008,32.69565217391305,185400.0,400400.0,2015.2173913043482,7.608482355064853,4.0,79,0.24483672314521557,0.2853924389686792,0.8124985731293967,0.12910107074113372
"Langebjerg 30, 2 TH",2850,Rudersdal,55.81191567163199,12.527811271449899,2,4,112,0,3295000,29419,10.289396003095074,-5.9,4658,41.589285714285715,167910.0,327910.0,1499.196428571429,7.31268452925842,4.0,79,0.45954565350291926,14.065222249195575,13.634252454030735,14.42157944059666
"Krudtløbsvej 28, 1 th",1439,København,55.68701257166246,12.609450295983109,1,4,148,0,9995000,67533,11.120371646282273,0.0,7842,52.98648648648647,433248.0,928248.0,2927.351351351351,7.981853317530723,4.0,79,2.145585112766089,1.7147791765387035,2.5051679207372026,2.7659973608155157
"Platanvej 7, 8 Lejl. 36",1810,Frederiksberg,55.67287704283126,12.540381890524399,8,3,92,0,4995000,54293,10.902150584168146,-3.8,4154,45.15217391304348,219492.0,464492.0,2385.782608695652,7.777282487314887,4.0,79,0.5385362385837079,1.016307040636786,1.168752432676173,2.032121922747231
"Vigerslevvej 314, st TH",2500,København,55.64726983185076,12.493340999218528,0,3,61,0,1830000,30000,10.308952660644293,-3.4,3558,58.32786885245902,104832.0,194832.0,1718.5573770491806,7.449240483599375,3.0,80,0.767935137419395,4.2460879336830635,3.2825343280698407,6.135675238589311
"C.F. Richs Vej 134, 2 TH",2000,Frederiksberg,55.68753343259532,12.504064604897358,2,2,57,0,2295000,40263,10.603188212065916,0.0,3089,54.192982456140356,115182.0,225182.0,2020.7368421052633,7.611217497201076,3.0,80,1.0652823240904739,0.3797349519392976,3.5152421670680014,3.8988427699335944
"Murmanskgade 1, 1 mf",2150,København,55.706907293033964,12.59857810102474,1,3,134,0,9750000,72761,11.194935376352896,0.0,5683,42.410447761194035,398886.0,883886.0,2976.761194029851,7.998591140811273,8.0,80,1.1339448215477743,3.1263792573087534,2.86711397019931,3.266228483672716
