Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,Price,Sqm_price,log_sqm_price,Price_development,Owner_expense,Sqm_owner_expenses,Yearly_expenses,First_year_expenses,Sqm_yearly_expenses,log_sqm_yearly_exp,Energy_saving,Days_on_market,School_dist,Metro_dist,Jail_dist,Centrum_coor
"Strandvejen 99, st tv",2900,Gentofte,55.72303939683731,12.577026250712054,0,2,51,0,2245000,44019,10.692376637875576,-10.0,4096,80.31372549019608,125406.0,235406.0,2458.9411764705883,7.807486120201958,3.0,78,1.1633480543060266,4.444856922351648,3.674984773740389,4.385536273974598
"H.C. Andersens Boulevard 40, 5 th",1553,København,55.67185761241666,12.57489517544846,5,3,143,0,6295000,44020,10.692399355080454,0.0,4431,30.98601398601399,266886.0,576886.0,1866.3356643356644,7.531732249654285,3.0,40,0.12987461512044746,1.0482139049953971,0.17812655536763208,1.4859136280423857
"Strandlodsvej 13B, 3 TH",2300,Tårnby,55.66544654943232,12.621764171630616,3,4,93,0,4095000,44032,10.692671921293016,0.0,3142,33.784946236559136,176838.0,376838.0,1901.483870967742,7.550389845064522,8.0,21,2.100706698702599,0.4715356841127924,3.1846043947056084,4.093559129951676
"Ane Katrines Vej 6, 4 th",2000,Frederiksberg,55.691138081888774,12.53542779447141,4,3,68,0,2995000,44044,10.692944413233484,-6.3,1883,27.69117647058824,124440.0,269440.0,1830.0,7.512071245835466,3.0,113,0.8769969353443706,1.1028469130558596,1.7125265914982744,2.0598595025075666
"Bispeengen 9, 4 th",2000,Frederiksberg,55.6937040995981,12.53530942384708,4,3,68,0,2995000,44044,10.692944413233484,0.0,2022,29.735294117647058,126108.0,271108.0,1854.5294117647052,7.525386256477491,3.0,0,0.6124991679482877,1.3873343710074055,1.7451962093591962,2.1900649701461035
"Brøndkærvej 13, 5",2500,København,55.66742078926033,12.51845981523084,5,3,102,0,4495000,44068,10.693489174459957,-8.2,4393,43.068627450980394,205410.0,425410.0,2013.8235294117649,7.607790447498948,3.0,134,1.276373609970326,1.6364371675638778,1.349573708869743,3.511851130136518
"Holsteinsgade 64, 2 tv",2100,København,55.700206724273606,12.59035076712043,2,4,102,0,4495000,44068,10.693489174459957,-7.3,3815,37.401960784313715,198474.0,418474.0,1945.8235294117649,7.573440574878412,4.0,317,0.6113951263124714,2.2195577094790764,2.018194440326616,2.36222867148222
"Amager Strandvej 40, tv",2300,Tårnby,55.66704536524515,12.62577791436624,0,4,110,0,4849000,44081,10.69378412959488,0.0,4628,42.07272727272728,219748.8,464748.8,1997.7163636363634,7.599759988989245,5.0,8,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
Troldmands Allé 2,2680,Solrød,55.545737958823906,12.23485478303992,0,4,131,0,5775000,44083,10.693829499587176,0.0,4381,33.44274809160305,248592.0,533592.0,1897.648854961832,7.548370954130631,5.0,58,2.4798406101393726,22.561390117255225,23.10916779438992,25.92864128263939
"Godthåbsvej 119, 1 th",2000,Frederiksberg,55.689650567095356,12.51899378088,1,4,93,0,4100000,44086,10.693897550716283,0.0,4012,43.13978494623656,187134.0,392134.0,2012.1935483870968,7.606980723604473,3.0,15,1.0427648299188674,0.7581240695015664,2.750452695789474,3.0043871467196204
"Amager Strandvej 58, th",2300,Tårnby,55.66541421114758,12.6283313342755,0,2,77,0,3395000,44090,10.693988278351984,0.0,3416,44.36363636363637,156396.0,321396.0,2031.1168831168832,7.616341109465036,6.0,87,1.973098960140484,0.4011108600409653,3.5907183458575718,4.4558332053394905
"Otto Mallings Gade 8, st TH",2100,København,55.71237274703096,12.56784784747745,0,3,77,0,3395000,44090,10.693988278351984,0.0,2545,33.05194805194805,145944.0,310944.0,1895.3766233766235,7.547172843614372,3.0,45,0.9904111717869264,3.25526012615326,2.3969790325227405,3.1431452512082307
"Amagerfælledvej 166, 6 5",2300,Tårnby,55.656625556681654,12.58966424259048,6,3,111,5468,4895000,44099,10.694192385440877,0.0,3701,33.34234234234234,210666.0,450666.0,1897.891891891892,7.548499018586582,6.0,161,2.016849498187068,0.06110288728728192,1.9693342860883936,3.4151916920836665
"Martin Luther Kings Vej 9, st th",2450,København,55.65920600000001,12.562448,0,3,111,0,4895000,44099,10.694192385440877,0.0,4130,37.20720720720721,215814.0,455814.0,1944.2702702702704,7.572642003273705,6.0,598,1.6442504001471052,1.5549949958728968,1.4821113717988896,2.786787493736848
"Amager Strandvej 38, tv",2300,Tårnby,55.66704536524515,12.62577791436624,0,2,68,0,2999000,44102,10.694260411880514,0.0,2643,38.867647058823536,133378.8,283378.8,1961.4529411764706,7.581440774118618,5.0,8,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Amager Strandvej 42, tv",2300,Tårnby,55.66704536524515,12.62577791436624,0,3,85,0,3749000,44105,10.694328433692867,0.0,3537,41.61176470588235,169366.8,359366.8,1992.5505882352936,7.597170799669692,5.0,46,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Islands Brygge 60, th",2300,Tårnby,55.657208711984815,12.5659878232268,0,4,136,0,5999000,44110,10.694441793098985,0.0,6418,47.191176470588225,280378.8,580378.8,2061.608823529412,7.631241939271474,5.0,185,1.8541625721869397,1.4431956522102165,1.6189487581448574,3.0013672664484736
"Roskildevej 114, 6 TV",2000,Frederiksberg,55.67259301246311,12.498590851949153,6,4,120,0,5295000,44125,10.694781794235595,-7.0,4533,37.775,234210.0,494210.0,1951.75,7.5764816850004015,3.0,92,1.2665276272587287,1.4540863415580694,2.7260023762757237,4.417945155772512
"Markmandsgade 21, 2 TH",2300,Tårnby,55.66841683205223,12.59998830672134,2,3,86,0,3795000,44127,10.694827118987453,0.0,3116,36.23255813953488,166356.0,351356.0,1934.372093023256,7.567538053072869,8.0,3,1.6086528143445036,0.5644359176874515,1.7760827546769709,2.776817607840885
"Sankt Annæ Gade 13, st TH",1416,København,55.6732888960589,12.59298970778013,0,4,86,0,3795000,44127,10.694827118987453,-2.6,4461,51.87209302325582,182496.0,367496.0,2122.046511627907,7.660136237702758,2.0,85,1.0884118991820482,0.13591969273158336,1.2898404154098415,2.0976373399652357
"Østerbrogade 212, 2 TV",2100,København,55.7122311212547,12.57826717101802,2,3,86,0,3795000,44127,10.694827118987453,-5.0,3705,43.08139534883721,173424.0,358424.0,2016.558139534884,7.609147445802024,4.0,108,1.056947312087376,3.2546184148336508,2.5549016865541803,3.2220275008594017
"Århusgade 16, st tv",2100,København,55.70593886443019,12.579124638683279,0,2,52,0,2295000,44134,10.694985739443027,-4.2,2825,54.32692307692307,112014.0,222014.0,2154.1153846153848,7.6751354238839555,3.0,100,0.3753163777075724,2.569926115629473,1.9550215137233224,2.5655497833515657
"Tagensvej 47, 5 39",2200,Frederiksberg,55.69994385273386,12.552750539633891,5,2,43,0,1898000,44139,10.695099024366057,0.0,1845,42.906976744186046,86475.6,181475.6,2011.0604651162796,7.606417456509246,3.0,23,0.48833985571727795,2.014010506678449,1.1704580324995753,1.9379142354931989
"Tagensvej 47, 5 39",2200,Frederiksberg,55.69994385273386,12.552750539633891,5,2,43,0,1898000,44139,10.695099024366057,0.0,1845,42.906976744186046,86475.6,181475.6,2011.0604651162796,7.606417456509246,3.0,23,0.48833985571727795,2.014010506678449,1.1704580324995753,1.9379142354931989
"Glamsbjergvej 18, 2.7",2770,Tårnby,55.633630623791554,12.5977319539535,2,3,77,0,3399000,44142,10.69516698916032,0.0,2480,32.20779220779221,144982.8,314982.8,1882.8935064935065,7.5405649718233825,6.0,4,2.0494496796778887,1.0581743153744827,4.492214610825776,5.975364410463556
Ermelundsvej 94,2820,Gladsaxe,55.763654588558566,12.53638092966115,0,12,385,655,16995000,44142,10.69516698916032,0.0,4068,10.566233766233767,625260.0,1470260.0,1624.0519480519479,7.392679507926742,5.0,35,2.1141453234926084,8.965481894729429,8.251104880564643,9.040531340625284
"Betty Nansens Alle 49, 3 th",2000,Frederiksberg,55.67056157956895,12.500143523851529,3,5,129,11330,5695000,44147,10.695280253553513,0.0,5936,46.01550387596899,264606.0,544606.0,2051.2093023255816,7.626184801781192,4.0,32,1.4238530241122431,1.675773650779951,2.5489204990713525,4.397398428359344
"Ved Amagerport 10, 2 TH",2300,Tårnby,55.667578947721175,12.59606129266923,2,3,95,0,4195000,44157,10.695506743860696,0.0,3141,33.06315789473684,180216.0,385216.0,1897.0105263157889,7.548034518847289,3.0,121,1.4128501801759754,0.6068611624357377,1.5560660609867243,2.6540092880862782
"Svinget 21, 4 TV",2300,Tårnby,55.66432714484312,12.595030985675573,4,3,95,0,4195000,44157,10.695506743860696,0.0,3546,37.32631578947368,185076.0,390076.0,1948.168421052632,7.5746449389110735,4.0,116,1.5482009595087345,0.51624286095235,1.6320403155199987,2.875659699268144
"Valgårdsvej 54, 4 tv",2500,København,55.660738881636256,12.51881403023001,4,2,61,0,2695000,44180,10.696027476974107,0.0,1992,32.65573770491803,115578.0,245578.0,1894.7213114754104,7.546827041516902,2.0,22,0.8358324660569866,2.3670442534489675,1.2245489238037688,3.940787803003381
"Enghavevej 23, 2 TV",1674,København,55.670499352929056,12.5461172383054,2,2,61,0,2695000,44180,10.696027476974107,-3.6,2463,40.377049180327866,121230.0,251230.0,1987.377049180328,7.594570982567317,2.0,72,0.5969140609956646,1.3401236801989411,1.0292473831328628,1.960370166458959
"Borgergade 93, 1 th",1300,København,55.68646548057161,12.587339213963473,1,3,104,0,4595000,44182,10.696072745302132,-8.0,3684,35.42307692307692,200292.0,425292.0,1925.8846153846155,7.563140681625044,0.0,64,0.8236071167417792,0.7771424318042214,1.3480537484840012,1.3809764954472457
"Nørrebrogade 63, 3 TV",2200,Frederiksberg,55.69032408651653,12.554567266151777,3,5,147,0,6495000,44183,10.696095378697706,0.0,6036,41.061224489795926,292926.0,612926.0,1992.6938775510205,7.597242709594925,3.0,25,0.450962585622747,0.9468561400790436,0.5151019279102229,0.982849588359388
"Siciliensgade 5, 5 tv",2300,Tårnby,55.653212056107954,12.61829547693678,5,2,43,0,1900000,44186,10.696163275810974,0.0,1190,27.67441860465116,78690.0,173690.0,1830.0,7.512071245835466,3.0,43,1.1846588453810671,0.8957819690381911,3.5308203254456747,4.775322660055148
"Monica Zetterlunds Vej 7, mf",2450,København,55.64673548203559,12.54732194578136,0,2,78,0,3449000,44217,10.696864609504866,0.0,3191,40.9102564102564,155044.8,330044.8,1987.753846153846,7.594760559708082,5.0,85,1.6155269130717702,2.4271474658112,1.8462452596119656,4.325965775210666
"Livjægergade 32, st th",2100,København,55.6990976860299,12.586459578141199,0,3,79,0,3495000,44240,10.697384636196217,-7.9,3047,38.569620253164565,155358.0,325358.0,1966.5569620253168,7.584039557648801,3.0,199,0.5159724557693873,1.9914255492940975,1.7447568632170245,2.111288148891849
"Prinsesse Alexandrines Alle 14, 1 TH",2920,Gentofte,55.75461682350135,12.56378349774267,1,5,126,0,5575000,44246,10.697520250869932,0.0,4801,38.1031746031746,246852.0,521852.0,1959.142857142857,7.5802623387889945,2.0,74,0.9849098707056004,7.964978248296269,7.078346860595065,7.844728824981077
"Artillerivej 116, 2 TV",2300,Tårnby,55.658556826009466,12.57064351268493,2,3,97,0,4295000,44278,10.698243218684171,-2.3,4089,42.154639175257735,194982.0,404982.0,2010.1237113402067,7.605951547089576,5.0,108,1.6317402222699735,1.1144864653699091,1.4239538296057026,2.8677225892847202
"C.F. Møllers Allé 8, 6 TV",2300,Tårnby,55.63477096180022,12.57536010671692,6,4,97,0,4295000,44278,10.698243218684171,0.0,4098,42.24742268041237,195090.0,405090.0,2011.2371134020611,7.606505291027925,5.0,108,1.2446110286082799,0.6077385283458979,3.876820896937857,5.532515266219363
"Enighedsvej 2, st TH",2920,Gentofte,55.75186153210924,12.57072238338603,0,3,79,0,3500000,44303,10.698807673830618,0.0,2867,36.29113924050633,153054.0,328054.0,1937.392405063291,7.569098226814936,3.0,126,1.1324182236639162,7.642326339269824,6.790164143970998,7.543413014777073
"Bryrupvej 29E, TV",2770,Tårnby,55.609718406592805,12.58310138957577,0,3,80,0,3545000,44312,10.699010799712939,0.0,2863,35.7875,154680.0,329680.0,1933.5,7.567087111047352,5.0,147,1.7931179770275552,1.184176944924718,6.522470158484616,8.360240321525433
"Doris Lessings Vej 29A, ue",2300,Tårnby,55.636678818819675,12.5756135537494,0,2,45,0,1995000,44333,10.699484599710523,-9.1,2410,53.55555555555557,96864.0,191864.0,2152.5333333333333,7.674400722051125,9.0,73,1.4539811226329675,0.4897693053255335,3.720217966471469,5.323256016056812
"Middelfartgade 4, 1 th",2100,København,55.70906288974922,12.585764993451312,1,4,98,0,4345000,44336,10.69955226710276,-4.5,3148,32.122448979591844,185220.0,400220.0,1890.0,7.544332108053688,3.0,50,0.7198505033467784,3.0066892815702784,2.4769854865026777,3.0438750678495565
Vagtelvej 53,2000,Frederiksberg,55.69316956123863,12.521698101049099,0,5,107,0,4745000,44345,10.699755241810553,0.0,4612,43.102803738317746,216348.0,451348.0,2021.9439252336447,7.611814666868295,4.0,29,0.8229942439506025,1.1833612027484604,2.5867296124131607,2.947174107537913
Vagtelvej 53,2000,Frederiksberg,55.69316956123863,12.521698101049099,0,5,107,0,4745000,44345,10.699755241810553,0.0,4612,43.102803738317746,216348.0,451348.0,2021.9439252336447,7.611814666868295,4.0,29,0.8229942439506025,1.1833612027484604,2.5867296124131607,2.947174107537913
"Burmeistersgade 25, st TH",1429,København,55.67604340744776,12.599018725388813,0,2,54,0,2395000,44351,10.699890535397845,0.0,2420,44.81481481481482,110544.0,225544.0,2047.111111111111,7.6241848641643015,3.0,31,1.507334181572484,0.6225472995300861,1.6002294021959635,2.2790590026925126
"Auroravej 4, 3",2610,Rødovre,55.673405048494644,12.47319031625441,3,4,133,0,5899000,44353,10.699935629192943,0.0,4274,32.13533834586466,251260.8,546260.8,1889.178947368421,7.543897594284464,5.0,613,0.9784447685025812,1.912399224937613,4.2581020425171845,5.945718931780409
"Holger Danskes Vej 45, 6 63",2000,Frederiksberg,55.6871329364776,12.534938649227009,6,2,63,0,2795000,44365,10.700206149269436,0.0,2647,42.01587301587302,126828.0,261828.0,2013.142857142857,7.607452390405816,3.0,42,0.5616312100055015,0.6559247557878904,1.7969042508930828,1.966807318972272
"Harsdorffsvej 4A, 1 TV",1874,Frederiksberg,55.67920418891305,12.54639646326173,1,2,63,0,2795000,44365,10.700206149269436,0.0,1965,31.190476190476193,118644.0,253644.0,1883.2380952380954,7.5407479652935985,3.0,43,0.3789799645057743,0.5187005644858207,1.668484401245867,1.337723974093832
"Weidekampsgade 63, st 3",2300,Tårnby,55.66747807169518,12.58138396160002,0,2,63,0,2795000,44365,10.700206149269436,0.0,2176,34.53968253968254,121176.0,256176.0,1923.428571428572,7.561864586815329,5.0,4,0.7045619860650595,0.5070568541449876,0.7170273549116847,2.1018618831864546
"Korsørgade 2, 2 4",2100,København,55.70718232274167,12.58057614963661,2,2,63,0,2795000,44365,10.700206149269436,-6.7,2595,41.19047619047619,126204.0,261204.0,2003.2380952380954,7.602520197916496,3.0,58,0.4770609720818464,2.7231543027803125,2.1207846092178895,2.726550519952321
"Nordre Fasanvej 167, 4 th",2000,Frederiksberg,55.69275088042946,12.53188032908741,4,2,49,0,2175000,44387,10.700701912755346,0.0,2146,43.795918367346935,99732.0,204732.0,2035.3469387755104,7.6184215692304,3.0,17,0.6494818586673039,1.2857829826585718,1.9448599277793557,2.335603249902954
"Borthigsgade 15, 1",2100,København,55.71152839097415,12.557291004715841,1,4,90,0,3995000,44388,10.700724441620457,-6.0,1601,17.788888888888884,154956.0,349956.0,1721.7333333333331,7.451086814304388,3.0,64,0.688785601560873,3.2820258111752927,2.3054862946597643,3.0926438899420834
"Selmersvej 1B, 1 TV",2970,Rudersdal,55.87942609541675,12.5034993342452,1,2,90,0,3995000,44388,10.700724441620457,0.0,4264,47.37777777777778,186912.0,381912.0,2076.8,7.6385835265097715,4.0,3,1.5591418947708295,21.405456902753638,21.299926860913683,22.0880550841072
"Hjørringgade 7, st tv",2100,København,55.706174292489536,12.587379249695713,0,1,36,0,1598000,44388,10.700724441620457,0.0,1316,36.55555555555557,69957.6,149957.6,1943.2666666666669,7.572125684770661,3.0,120,0.4941377306340169,2.735124886917237,2.2921389975779696,2.8020421968477613
"Lange-Müllers Gade 15, 3 tv",2100,København,55.71187662948204,12.56697437705014,3,4,90,0,3995000,44388,10.700724441620457,-4.8,3576,39.73333333333333,178656.0,373656.0,1985.0666666666666,7.593407777779823,3.0,50,0.9131328709590923,3.2050011244004644,2.3352522901849357,3.0861157350577004
"Holsteinsgade 66, 5 Lejl. 8",2100,København,55.70030982307415,12.590821978305181,5,4,108,0,4795000,44398,10.700949702360713,0.0,4308,39.888888888888886,214560.0,449560.0,1986.666666666667,7.594213471391286,3.0,56,0.6317200893130849,2.244936248886076,2.04956757274042,2.3903482835215617
"Nørre Farimagsgade 69, 5 tv",1364,København,55.68557964624553,12.56869965267432,5,3,108,910,4795000,44398,10.700949702360713,0.0,2911,26.953703703703702,197796.0,432796.0,1831.4444444444448,7.512860248395136,4.0,31,0.3499256713385112,0.32952186501804204,0.7172962372808441,0.2426024163688757
"Islands Brygge 77E, 2 TH",2300,Tårnby,55.6593874663213,12.568365195839698,2,4,135,0,5995000,44407,10.701152393651313,-4.8,5067,37.53333333333333,264348.0,559348.0,1958.1333333333328,7.579746917469291,5.0,224,1.5770114151050263,1.1999898488553642,1.3500720464295537,2.763611314788453
"Amager Strandvej 44, tv",2300,Tårnby,55.66704536524515,12.62577791436624,0,3,90,0,3999000,44433,10.70173771559508,0.0,3763,41.81111111111111,180718.8,380718.8,2007.9866666666665,7.604887840683332,5.0,46,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Amager Strandvej 40, th",2300,Tårnby,55.66704536524515,12.62577791436624,0,3,90,0,3999000,44433,10.70173771559508,0.0,3732,41.46666666666667,180346.8,380346.8,2003.8533333333328,7.602827272567045,5.0,8,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Monica Zetterlunds Vej 23, th",2450,København,55.64447887839618,12.546068376005767,0,3,99,0,4399000,44434,10.701760221137071,0.0,3801,38.39393939393939,194734.8,414734.8,1967.0181818181811,7.584274061771952,5.0,85,1.6239618181722666,2.4268744640846287,2.0653299542661947,4.589177136199231
"Amager Strandvej 28A, th",2300,Tårnby,55.66704536524515,12.62577791436624,0,4,108,0,4799000,44435,10.701782726172576,0.0,4690,43.425925925925924,218962.8,458962.8,2027.4333333333327,7.614525904232364,5.0,86,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Bohrsgade 2, 15 3",1799,København,55.66368292937633,12.53555818070394,1,5,191,0,8495000,44476,10.70270499682314,0.0,7061,36.96858638743456,373026.0,793026.0,1953.0157068062827,7.57712997324387,8.0,435,1.5367842320625091,1.9599403075569657,0.20643895441554155,2.9686003209150544
"Strandlodsvej 25E, 4 TH",2300,Tårnby,55.66454354341585,12.623414643026788,4,3,96,0,4270000,44479,10.70277244665735,-5.0,3463,36.07291666666666,186540.0,396540.0,1943.125,7.572052780813018,8.0,85,1.9684467060077344,0.4600083289022322,3.307813744701317,4.234289597015674
"Amager Strandvej 44, th",2300,Tårnby,55.66704536524515,12.62577791436624,0,4,109,0,4849000,44486,10.702929811913677,0.0,4611,42.30275229357797,219544.8,464544.8,2014.17247706422,7.607963708670392,5.0,8,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Amager Strandvej 46, tv",2300,Tårnby,55.66704536524515,12.62577791436624,0,4,109,0,4849000,44486,10.702929811913677,0.0,4580,42.01834862385322,219172.8,464172.8,2010.7596330275228,7.60626785653611,5.0,46,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Amager Strandvej 34, th",2300,Tårnby,55.66704536524515,12.62577791436624,0,3,91,0,4049000,44494,10.703109627603078,0.0,3939,43.28571428571429,184360.8,389360.8,2025.942857142857,7.613790479644263,5.0,86,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Monica Zetterlunds Vej 7, tv",2450,København,55.646691100059115,12.547302028876581,0,2,73,0,3249000,44506,10.703379290526062,0.0,2966,40.630136986301366,145564.8,310564.8,1994.0383561643835,7.597917186126339,5.0,86,1.615567878907212,2.428094431390847,1.8505369718773776,4.331062352618813
"Kong Oscars Gade 6, 1 th",2100,København,55.714058628757755,12.576650510041262,1,3,83,0,3695000,44518,10.703648880750556,-2.6,4346,52.36144578313253,177726.0,357726.0,2141.277108433735,7.669157709655672,4.0,65,1.2788852122174703,3.4462652424438267,2.7091762720726784,3.397774959768148
"Nygårdsvej 41C, 4 th",2100,København,55.71139554205711,12.57052992944104,4,3,74,0,3295000,44527,10.703851025734117,-5.7,4320,58.37837837837838,163854.0,323854.0,2214.2432432432433,7.702665973197284,4.0,65,1.0280271356595116,3.1377569610401883,2.3192915922490163,3.046389113220969
"Rosenborggade 7, 1",1130,København,55.683572766166755,12.574007488691402,1,6,193,0,8595000,44533,10.703985766358619,-4.4,5687,29.46632124352332,359928.0,784928.0,1864.9119170984452,7.53096910152474,5.0,150,0.2810329805774583,0.14003826115343346,0.7158681514342872,0.5227045400084297
"Amager Strandvej 40, tv",2300,Tårnby,55.66704536524515,12.62577791436624,0,4,110,0,4899000,44536,10.704053129863343,0.0,4628,42.07272727272728,221608.8,466608.8,2014.6254545454544,7.6081885784657155,5.0,8,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Amager Strandvej 28A, mf",2300,Tårnby,55.66704536524515,12.62577791436624,0,4,110,0,4899000,44536,10.704053129863343,0.0,4690,42.63636363636363,222352.8,467352.8,2021.3890909090908,7.611540222826301,5.0,86,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Munkensvej 9, 1 tv",2000,Frederiksberg,55.69401991367607,12.534335035050399,1,2,65,0,2895000,44538,10.7040980363456,0.0,2660,40.92307692307692,130374.0,270374.0,2005.753846153846,7.603775252195853,3.0,45,0.553702293847589,1.4202308848964809,1.8117065475300569,2.2607036154042603
"Herninggade 9, 5 TV",2100,København,55.707605692132546,12.588243123611493,5,2,65,0,2895000,44538,10.7040980363456,0.0,2628,40.43076923076923,129990.0,269990.0,1999.8461538461536,7.600825533506428,3.0,35,0.6507016012532941,2.903386154470737,2.447027609130038,2.9678920951389127
"Herninggade 19, 1 TH",2100,København,55.708079446210576,12.5880317871646,1,2,65,0,2895000,44538,10.7040980363456,0.0,3048,46.89230769230769,135030.0,275030.0,2077.3846153846152,7.638864985059451,3.0,35,0.6858000058901301,2.9481533536813496,2.4784346307160683,3.00816373020864
"Danasvej 39, st tv",1910,Frederiksberg,55.67965224570029,12.548935497573302,0,3,65,0,2895000,44538,10.7040980363456,0.0,2533,38.96923076923077,128850.0,268850.0,1982.3076923076928,7.592016946184874,2.0,10,0.4401199780404657,0.3624328942254385,1.5341476805867562,1.1718361701036917
"Ved Amagerbanen 27, 17",2300,Tårnby,55.665810783851995,12.62617269486998,1,2,55,0,2450000,44545,10.704255193154744,0.0,2310,42.0,110940.0,230940.0,2017.090909090909,7.609411608376755,8.0,88,2.047970390237401,0.4760906420929261,3.4491314463218483,4.315217171245052
"Anders Henriksens Gade 3, 2 TH",2300,Tårnby,55.6644177261339,12.599604831891739,2,2,56,0,2495000,44553,10.704434770699056,0.0,2302,41.107142857142854,112518.0,232518.0,2009.25,7.605516797092828,2.0,16,1.777819634442351,0.2381346265193843,1.885906621617244,3.0606457406267715
"Helsingborggade 13, 2 th",2100,København,55.71390959837818,12.570345402367922,2,3,75,0,3345000,44600,10.705489138008156,0.0,4741,63.21333333333333,170436.0,335436.0,2272.48,7.728627025132817,4.0,25,1.1240944168219282,3.4178763531581904,2.591246460148525,3.3240257065988867
"Helsingborggade 13, 2 th",2100,København,55.71390959837818,12.570345402367922,2,3,75,0,3345000,44600,10.705489138008156,0.0,4741,63.21333333333333,170436.0,335436.0,2272.48,7.728627025132817,4.0,25,1.1240944168219282,3.4178763531581904,2.591246460148525,3.3240257065988867
"Tagensvej 53, 3 TV",2200,Frederiksberg,55.700241409657146,12.552411356876213,3,3,66,0,2945000,44621,10.705959879210065,-4.8,2560,38.78787878787879,130704.0,275704.0,1980.3636363636365,7.591035761555225,3.0,30,0.4528859784336809,2.0475264394742907,1.2098554951172324,1.9769579470138725
"Valby Langgade 8, st tv",2500,København,55.666599895786284,12.521997230266381,0,2,56,0,2499000,44625,10.70604951908194,-2.0,2727,48.69642857142857,117436.8,242436.8,2097.0857142857144,7.648303904785558,4.0,101,1.3570878300208318,1.698000165247154,1.1090847622091011,3.3774606836459573
"Rørholmsgade 16, 2 tv",1352,København,55.68987158716436,12.57230648162361,2,5,94,0,4195000,44627,10.706094336004817,-4.6,4295,45.69148936170214,194064.0,399064.0,2064.5106382978724,7.632648498278657,3.0,127,0.2142285408320816,0.7407391383115364,0.6206791758195014,0.7568473077046161
"A.C. Meyers Vænge 5, 2 TV",2450,København,55.6524778261945,12.54370705695349,2,3,98,0,4375000,44642,10.706430398918956,0.0,3375,34.438775510204074,189060.0,404060.0,1929.1836734693882,7.564852225308804,5.0,100,1.355699207148083,2.7656081070760155,1.1678284793448734,3.7912524078657226
"Baldersgade 76, st TV",2200,Frederiksberg,55.702018437368686,12.54942003311691,0,3,75,0,3350000,44666,10.70696786478042,0.0,2610,34.8,145050.0,310050.0,1934.0,7.56734567601324,3.0,28,0.28983095572782713,2.257202454221481,1.4784580136729413,2.2376282768156965
"Amager Strandvej 36, tv",2300,Tårnby,55.66704536524515,12.62577791436624,0,3,94,0,4199000,44670,10.707057414346165,0.0,3788,40.29787234042553,187798.8,397798.8,1997.859574468085,7.599831673689523,5.0,8,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Guldborgvej 37, st TH",2000,Frederiksberg,55.687170535177096,12.52769998343251,0,3,76,0,3395000,44671,10.707079800484667,0.0,2896,38.10526315789474,150156.0,315156.0,1975.7368421052633,7.588696692366724,2.0,7,0.5123908670335884,0.6473893965364029,2.240500548103586,2.417424623772058
"Kingosgade 2, 1 TV",1623,København,55.671809585462114,12.545583558397134,1,3,80,0,3575000,44687,10.707437910562579,-3.2,2271,28.3875,148692.0,323692.0,1858.65,7.527605696730611,4.0,57,0.4583109040193871,1.2162485677899266,1.1439294269367777,1.872022885751195
Carl Johans Gade 1,2100,København,55.70214591604294,12.57783809633184,0,6,246,0,10995000,44695,10.707616917521953,0.0,5493,22.329268292682926,438960.0,983960.0,1784.3902439024396,7.486832035800494,4.0,99,0.2739362479732533,2.1399862231436684,1.5617129047304257,2.140954811644196
"Store Kongensgade 23, 1",1264,København,55.6825040799847,12.58597349929144,1,5,199,0,8895000,44698,10.707684036871367,-6.4,5170,25.97989949748744,363894.0,803894.0,1828.6130653266327,7.511313070693662,2.0,109,1.0079759148480074,0.3291873867825998,0.9777976855178144,1.28460357889552
"Løgstørgade 28, st",2100,København,55.70744904567816,12.583451182206831,0,2,67,0,2995000,44701,10.707751151716078,0.0,2745,40.97014925373134,134784.0,279784.0,2011.7014925373126,7.6067361566626275,4.0,50,0.5078377886099882,2.7938396753721704,2.246178755735261,2.8207453532732103
"Århus Plads 2, 4 TH",2100,København,55.706675035213316,12.583475806940019,4,2,67,0,2995000,44701,10.707751151716078,-14.3,2210,32.985074626865675,128364.0,273364.0,1915.8805970149253,7.557932637703165,4.0,107,0.4238274946710697,2.7111552198417845,2.1776212568347826,2.742394682978122
"Godsbanegade 3, 3 TV",1722,København,55.66676860992914,12.55416319744496,3,3,67,0,2995000,44701,10.707751151716078,0.0,2477,36.97014925373134,131568.0,276568.0,1963.7014925373126,7.582586487819711,3.0,11,0.7997173925835662,1.6809159959223592,1.1227243887057945,2.0699256391436736
