date,identifier,type,value,country
1864-10-01,BE000006447,TMAX,14.8,BE
1864-10-01,AGE00135039,TMAX,25.5,AG
1864-10-01,GME00125218,TMAX,11.1,GM
1864-10-01,EZE00100082,TMAX,11.7,EZ
1864-10-01,ITE00100554,TMAX,18.8,IT
1864-10-01,ASN00066062,TMAX,14.7,AS
1864-10-01,AU000005901,TMAX,13.9,AU
1864-10-01,GM000004204,TMAX,11.6,GM
1864-10-01,UK000047811,TMAX,15.6,UK
1864-10-01,ASN00090015,TMAX,13.9,AS
1864-10-01,UK000056225,TMAX,14.9,UK
1864-10-01,SZ000006717,TMAX,4.2,SZ
1864-10-02,ITE00100550,TMAX,19.1,IT
1864-10-02,ASN00086071,TMAX,20.3,AS
1864-10-02,CA006158350,TMAX,13.3,CA
1864-10-02,EIE00101859,TMAX,17.2,EI
1864-10-02,BE000006447,TMAX,11.2,BE
1864-10-02,GME00125218,TMAX,8.4,GM
1864-10-02,EZE00100082,TMAX,8.1,EZ
1864-10-02,ITE00100554,TMAX,19.5,IT
1864-10-02,ASN00066062,TMAX,15.4,AS
1864-10-02,AU000005901,TMAX,10.8,AU
1864-10-02,GM000004204,TMAX,8.5,GM
1864-10-02,UK000047811,TMAX,12.9,UK
1864-10-02,ASN00090015,TMAX,15.6,AS
1864-10-02,UK000056225,TMAX,11.9,UK
1864-10-02,SZ000006717,TMAX,4.2,SZ
1864-10-03,ITE00100550,TMAX,14.4,IT
1864-10-03,ASN00086071,TMAX,16.7,AS
1864-10-03,CA006158350,TMAX,14.4,CA
1864-10-03,EIE00101859,TMAX,16.7,EI
1864-10-03,BE000006447,TMAX,10.2,BE
1864-10-03,AGE00135039,TMAX,26.5,AG
1864-10-03,GME00125218,TMAX,7.4,GM
1864-10-03,EZE00100082,TMAX,5.6,EZ
1864-10-03,ITE00100554,TMAX,14.0,IT
1864-10-03,ASN00066062,TMAX,18.6,AS
1864-10-03,AU000005901,TMAX,8.1,AU
1864-10-03,GM000004204,TMAX,7.0,GM
1864-10-03,UK000047811,TMAX,12.9,UK
1864-10-03,ASN00090015,TMAX,15.6,AS
1864-10-03,UK000056225,TMAX,11.2,UK
1864-10-03,SZ000006717,TMAX,2.4,SZ
1864-10-04,ITE00100550,TMAX,13.0,IT
1864-10-04,ASN00086071,TMAX,16.1,AS
1864-10-04,CA006158350,TMAX,17.2,CA
1864-10-04,EIE00101859,TMAX,17.8,EI
1864-10-04,BE000006447,TMAX,9.5,BE
1864-10-04,AGE00135039,TMAX,24.5,AG
1864-10-04,GME00125218,TMAX,6.4,GM
1864-10-04,EZE00100082,TMAX,7.6,EZ
1864-10-04,ITE00100554,TMAX,14.0,IT
1864-10-04,ASN00066062,TMAX,23.4,AS
1864-10-04,AU000005901,TMAX,8.3,AU
1864-10-04,GM000004204,TMAX,7.1,GM
1864-10-04,UK000047811,TMAX,14.1,UK
1864-10-04,ASN00090015,TMAX,15.6,AS
1864-10-04,UK000056225,TMAX,14.2,UK
1864-10-04,SZ000006717,TMAX,-1.4,SZ
1864-10-05,ITE00100550,TMAX,12.3,IT
1864-10-05,ASN00086071,TMAX,11.7,AS
1864-10-05,CA006158350,TMAX,15.6,CA
1864-10-05,EIE00101859,TMAX,16.1,EI
1864-10-05,BE000006447,TMAX,11.5,BE
1864-10-05,AGE00135039,TMAX,25.5,AG
1864-10-05,GME00125218,TMAX,6.3,GM
1864-10-05,EZE00100082,TMAX,6.0,EZ
1864-10-05,ITE00100554,TMAX,14.0,IT
1864-10-05,ASN00066062,TMAX,19.4,AS
1864-10-05,AU000005901,TMAX,7.5,AU
1864-10-05,GM000004204,TMAX,9.1,GM
1864-10-05,UK000047811,TMAX,13.0,UK
1864-10-05,ASN00090015,TMAX,13.3,AS
1864-10-05,UK000056225,TMAX,15.4,UK
1864-10-05,SZ000006717,TMAX,-0.7,SZ
1864-10-06,ITE00100550,TMAX,12.5,IT
1864-10-06,ASN00086071,TMAX,12.9,AS
1864-10-06,CA006158350,TMAX,19.4,CA
1864-10-06,EIE00101859,TMAX,15.6,EI
1864-10-06,BE000006447,TMAX,12.7,BE
1864-10-06,AGE00135039,TMAX,24.0,AG
1864-10-06,GME00125218,TMAX,8.8,GM
1864-10-06,EZE00100082,TMAX,8.3,EZ
1864-10-06,ITE00100554,TMAX,13.5,IT
1864-10-06,ASN00066062,TMAX,20.1,AS
1864-10-06,AU000005901,TMAX,9.8,AU
1864-10-06,GM000004204,TMAX,9.8,GM
1864-10-06,UK000047811,TMAX,13.6,UK
1864-10-06,ASN00090015,TMAX,13.3,AS
1864-10-06,UK000056225,TMAX,16.1,UK
1864-10-06,SZ000006717,TMAX,-1.9,SZ
1864-10-07,ITE00100550,TMAX,11.9,IT
1864-10-07,ASN00086071,TMAX,15.0,AS
1864-10-07,CA006158350,TMAX,15.6,CA
1864-10-07,EIE00101859,TMAX,14.4,EI
1864-10-07,BE000006447,TMAX,12.4,BE
1864-10-07,AGE00135039,TMAX,23.0,AG
1864-10-07,GME00125218,TMAX,9.5,GM
1864-10-07,EZE00100082,TMAX,9.5,EZ
1864-10-07,ITE00100554,TMAX,14.7,IT
1864-10-07,ASN00066062,TMAX,19.4,AS
1864-10-07,AU000005901,TMAX,10.8,AU
1864-10-07,GM000004204,TMAX,9.8,GM
1864-10-07,UK000047811,TMAX,13.0,UK
1864-10-07,ASN00090015,TMAX,14.4,AS
1864-10-07,UK000056225,TMAX,14.9,UK
1864-10-07,SZ000006717,TMAX,-1.0,SZ
1864-10-08,ITE00100550,TMAX,15.0,IT
1864-10-08,ASN00086071,TMAX,17.0,AS
1864-10-08,CA006158350,TMAX,7.2,CA
1864-10-08,EIE00101859,TMAX,14.4,EI
1864-10-08,BE000006447,TMAX,12.2,BE
1864-10-08,AGE00135039,TMAX,26.5,AG
1864-10-08,GME00125218,TMAX,9.3,GM
1864-10-08,EZE00100082,TMAX,10.7,EZ
1864-10-08,ITE00100554,TMAX,16.6,IT
1864-10-08,ASN00066062,TMAX,17.3,AS
1864-10-08,AU000005901,TMAX,12.1,AU
1864-10-08,GM000004204,TMAX,11.0,GM
1864-10-08,UK000047811,TMAX,13.7,UK
1864-10-08,ASN00090015,TMAX,16.7,AS
1864-10-08,UK000056225,TMAX,12.4,UK
1864-10-08,SZ000006717,TMAX,4.8,SZ
1864-10-09,ITE00100550,TMAX,16.0,IT
1864-10-09,ASN00086071,TMAX,20.5,AS
1864-10-09,CA006158350,TMAX,8.9,CA
1864-10-09,EIE00101859,TMAX,13.9,EI
1864-10-09,BE000006447,TMAX,12.4,BE
1864-10-09,GME00125218,TMAX,10.0,GM
1864-10-09,EZE00100082,TMAX,10.4,EZ
1864-10-09,ITE00100554,TMAX,16.7,IT
1864-10-09,ASN00066062,TMAX,19.3,AS
1864-10-09,AU000005901,TMAX,12.0,AU
1864-10-09,GM000004204,TMAX,9.9,GM
1864-10-09,UK000047811,TMAX,13.0,UK
1864-10-09,ASN00090015,TMAX,17.8,AS
1864-10-09,UK000056225,TMAX,12.1,UK
1864-10-09,SZ000006717,TMAX,2.2,SZ
1864-10-10,ITE00100550,TMAX,15.0,IT
1864-10-10,ASN00086071,TMAX,26.1,AS
1864-10-10,CA006158350,TMAX,13.9,CA
1864-10-10,EIE00101859,TMAX,14.4,EI
1864-10-10,BE000006447,TMAX,13.1,BE
1864-10-10,AGE00135039,TMAX,21.5,AG
1864-10-10,GME00125218,TMAX,11.0,GM
1864-10-10,EZE00100082,TMAX,10.7,EZ
1864-10-10,ITE00100554,TMAX,16.6,IT
1864-10-10,ASN00066062,TMAX,21.1,AS
1864-10-10,AU000005901,TMAX,11.8,AU
1864-10-10,GM000004204,TMAX,12.0,GM
1864-10-10,UK000047811,TMAX,12.3,UK
1864-10-10,ASN00090015,TMAX,17.8,AS
1864-10-10,UK000056225,TMAX,12.7,UK
1864-10-10,SZ000006717,TMAX,-0.8,SZ
1864-10-11,ITE00100550,TMAX,14.8,IT
1864-10-11,ASN00086071,TMAX,21.1,AS
1864-10-11,CA006158350,TMAX,11.1,CA
1864-10-11,EIE00101859,TMAX,13.9,EI
1864-10-11,BE000006447,TMAX,13.3,BE
1864-10-11,AGE00135039,TMAX,21.5,AG
1864-10-11,GME00125218,TMAX,10.8,GM
1864-10-11,EZE00100082,TMAX,10.7,EZ
1864-10-11,ITE00100554,TMAX,15.3,IT
1864-10-11,ASN00066062,TMAX,20.9,AS
1864-10-11,AU000005901,TMAX,12.5,AU
1864-10-11,GM000004204,TMAX,11.0,GM
1864-10-11,UK000047811,TMAX,11.3,UK
1864-10-11,ASN00090015,TMAX,17.8,AS
1864-10-11,UK000056225,TMAX,14.1,UK
1864-10-11,SZ000006717,TMAX,-0.2,SZ
1864-10-12,ITE00100550,TMAX,14.6,IT
1864-10-12,ASN00086071,TMAX,16.7,AS
1864-10-12,CA006158350,TMAX,9.4,CA
1864-10-12,EIE00101859,TMAX,13.3,EI
1864-10-12,BE000006447,TMAX,13.5,BE
1864-10-12,AGE00135039,TMAX,20.5,AG
1864-10-12,GME00125218,TMAX,10.0,GM
1864-10-12,EZE00100082,TMAX,11.3,EZ
1864-10-12,ITE00100554,TMAX,16.0,IT
1864-10-12,ASN00066062,TMAX,22.9,AS
1864-10-12,AU000005901,TMAX,12.0,AU
1864-10-12,GM000004204,TMAX,11.0,GM
1864-10-12,UK000047811,TMAX,11.9,UK
1864-10-12,ASN00090015,TMAX,13.3,AS
1864-10-12,UK000056225,TMAX,12.7,UK
1864-10-12,SZ000006717,TMAX,-0.8,SZ
1864-10-13,ITE00100550,TMAX,17.9,IT
1864-10-13,ASN00086071,TMAX,18.4,AS
1864-10-13,CA006158350,TMAX,8.9,CA
1864-10-13,EIE00101859,TMAX,12.8,EI
1864-10-13,BE000006447,TMAX,12.2,BE
1864-10-13,AGE00135039,TMAX,20.0,AG
1864-10-13,GME00125218,TMAX,11.1,GM
1864-10-13,EZE00100082,TMAX,12.3,EZ
1864-10-13,ITE00100554,TMAX,17.2,IT
1864-10-13,ASN00066062,TMAX,23.8,AS
1864-10-13,AU000005901,TMAX,13.1,AU
1864-10-13,GM000004204,TMAX,11.8,GM
1864-10-13,UK000047811,TMAX,12.8,UK
1864-10-13,ASN00090015,TMAX,15.0,AS
1864-10-13,UK000056225,TMAX,14.1,UK
1864-10-13,SZ000006717,TMAX,-1.3,SZ
1864-10-14,ITE00100550,TMAX,18.1,IT
1864-10-14,ASN00086071,TMAX,20.5,AS
1864-10-14,CA006158350,TMAX,11.1,CA
1864-10-14,EIE00101859,TMAX,12.2,EI
1864-10-14,BE000006447,TMAX,12.4,BE
1864-10-14,AGE00135039,TMAX,19.0,AG
1864-10-14,GME00125218,TMAX,10.1,GM
1864-10-14,EZE00100082,TMAX,10.5,EZ
1864-10-14,ITE00100554,TMAX,18.9,IT
1864-10-14,ASN00066062,TMAX,20.7,AS
1864-10-14,AU000005901,TMAX,11.3,AU
1864-10-14,GM000004204,TMAX,10.3,GM
1864-10-14,UK000047811,TMAX,14.0,UK
1864-10-14,ASN00090015,TMAX,18.3,AS
1864-10-14,UK000056225,TMAX,12.6,UK
1864-10-14,SZ000006717,TMAX,-3.0,SZ
1864-10-15,ITE00100550,TMAX,15.9,IT
1864-10-15,ASN00086071,TMAX,15.7,AS
1864-10-15,CA006158350,TMAX,12.2,CA
1864-10-15,EIE00101859,TMAX,13.3,EI
1864-10-15,BE000006447,TMAX,11.0,BE
1864-10-15,AGE00135039,TMAX,19.5,AG
1864-10-15,GME00125218,TMAX,7.3,GM
1864-10-15,EZE00100082,TMAX,7.2,EZ
1864-10-15,ITE00100554,TMAX,17.6,IT
1864-10-15,ASN00066062,TMAX,19.3,AS
1864-10-15,AU000005901,TMAX,9.1,AU
1864-10-15,GM000004204,TMAX,8.0,GM
1864-10-15,UK000047811,TMAX,12.9,UK
1864-10-15,ASN00090015,TMAX,17.8,AS
1864-10-15,UK000056225,TMAX,13.7,UK
1864-10-15,SZ000006717,TMAX,-4.9,SZ
1864-10-16,ITE00100550,TMAX,15.5,IT
1864-10-16,ASN00086071,TMAX,14.9,AS
1864-10-16,CA006158350,TMAX,8.9,CA
1864-10-16,EIE00101859,TMAX,13.9,EI
1864-10-16,BE000006447,TMAX,13.5,BE
1864-10-16,GME00125218,TMAX,8.4,GM
1864-10-16,EZE00100082,TMAX,8.2,EZ
1864-10-16,ITE00100554,TMAX,15.5,IT
1864-10-16,ASN00066062,TMAX,21.2,AS
1864-10-16,AU000005901,TMAX,9.1,AU
1864-10-16,GM000004204,TMAX,8.8,GM
1864-10-16,UK000047811,TMAX,13.4,UK
1864-10-16,ASN00090015,TMAX,15.6,AS
1864-10-16,UK000056225,TMAX,14.2,UK
1864-10-16,SZ000006717,TMAX,2.2,SZ
1864-10-17,ITE00100550,TMAX,15.6,IT
1864-10-17,ASN00086071,TMAX,15.0,AS
1864-10-17,CA006158350,TMAX,8.9,CA
1864-10-17,EIE00101859,TMAX,13.3,EI
1864-10-17,BE000006447,TMAX,13.7,BE
1864-10-17,AGE00135039,TMAX,20.5,AG
1864-10-17,GME00125218,TMAX,12.0,GM
1864-10-17,EZE00100082,TMAX,11.6,EZ
1864-10-17,ITE00100554,TMAX,14.8,IT
1864-10-17,ASN00066062,TMAX,17.8,AS
1864-10-17,AU000005901,TMAX,12.8,AU
1864-10-17,GM000004204,TMAX,11.8,GM
1864-10-17,UK000047811,TMAX,13.5,UK
1864-10-17,UK000056225,TMAX,15.4,UK
1864-10-17,SZ000006717,TMAX,6.8,SZ
1864-10-18,ITE00100550,TMAX,17.5,IT
1864-10-18,ASN00086071,TMAX,18.4,AS
1864-10-18,CA006158350,TMAX,8.9,CA
1864-10-18,EIE00101859,TMAX,12.8,EI
1864-10-18,BE000006447,TMAX,16.6,BE
1864-10-18,AGE00135039,TMAX,23.0,AG
1864-10-18,GME00125218,TMAX,15.0,GM
1864-10-18,EZE00100082,TMAX,15.8,EZ
1864-10-18,ITE00100554,TMAX,15.6,IT
1864-10-18,ASN00066062,TMAX,17.8,AS
1864-10-18,AU000005901,TMAX,14.8,AU
1864-10-18,GM000004204,TMAX,15.0,GM
1864-10-18,UK000047811,TMAX,11.7,UK
1864-10-18,UK000056225,TMAX,18.2,UK
1864-10-18,SZ000006717,TMAX,2.1,SZ
1864-10-19,ITE00100550,TMAX,17.3,IT
1864-10-19,ASN00086071,TMAX,25.1,AS
1864-10-19,CA006158350,TMAX,10.6,CA
1864-10-19,EIE00101859,TMAX,13.3,EI
1864-10-19,BE000006447,TMAX,18.0,BE
1864-10-19,AGE00135039,TMAX,21.0,AG
1864-10-19,GME00125218,TMAX,17.8,GM
1864-10-19,EZE00100082,TMAX,18.2,EZ
1864-10-19,ITE00100554,TMAX,13.4,IT
1864-10-19,ASN00066062,TMAX,19.9,AS
1864-10-19,AU000005901,TMAX,16.5,AU
1864-10-19,GM000004204,TMAX,18.5,GM
1864-10-19,UK000047811,TMAX,9.7,UK
1864-10-19,ASN00090015,TMAX,21.1,AS
1864-10-19,UK000056225,TMAX,12.7,UK
1864-10-19,SZ000006717,TMAX,-1.8,SZ
1864-10-20,ITE00100550,TMAX,20.3,IT
1864-10-20,ASN00086071,TMAX,17.7,AS
1864-10-20,CA006158350,TMAX,10.0,CA
1864-10-20,EIE00101859,TMAX,12.8,EI
1864-10-20,BE000006447,TMAX,15.3,BE
1864-10-20,AGE00135039,TMAX,20.5,AG
1864-10-20,GME00125218,TMAX,18.0,GM
1864-10-20,EZE00100082,TMAX,15.8,EZ
1864-10-20,ITE00100554,TMAX,12.5,IT
1864-10-20,ASN00066062,TMAX,23.1,AS
1864-10-20,AU000005901,TMAX,17.8,AU
1864-10-20,GM000004204,TMAX,20.8,GM
1864-10-20,UK000047811,TMAX,9.7,UK
1864-10-20,ASN00090015,TMAX,13.3,AS
1864-10-20,UK000056225,TMAX,13.6,UK
1864-10-20,SZ000006717,TMAX,0.1,SZ
1864-10-21,ITE00100550,TMAX,18.8,IT
1864-10-21,ASN00086071,TMAX,22.1,AS
1864-10-21,CA006158350,TMAX,10.0,CA
1864-10-21,EIE00101859,TMAX,11.1,EI
1864-10-21,BE000006447,TMAX,14.8,BE
1864-10-21,AGE00135039,TMAX,21.5,AG
1864-10-21,GME00125218,TMAX,13.1,GM
1864-10-21,EZE00100082,TMAX,13.1,EZ
1864-10-21,ITE00100554,TMAX,14.2,IT
1864-10-21,ASN00066062,TMAX,20.8,AS
1864-10-21,AU000005901,TMAX,19.5,AU
1864-10-21,GM000004204,TMAX,13.4,GM
1864-10-21,UK000047811,TMAX,7.3,UK
1864-10-21,ASN00090015,TMAX,15.0,AS
1864-10-21,UK000056225,TMAX,14.4,UK
1864-10-21,SZ000006717,TMAX,0.7,SZ
1864-10-22,ITE00100550,TMAX,19.1,IT
1864-10-22,ASN00086071,TMAX,23.3,AS
1864-10-22,CA006158350,TMAX,12.2,CA
1864-10-22,EIE00101859,TMAX,10.6,EI
1864-10-22,BE000006447,TMAX,15.3,BE
1864-10-22,AGE00135039,TMAX,20.0,AG
1864-10-22,GME00125218,TMAX,14.3,GM
1864-10-22,EZE00100082,TMAX,15.4,EZ
1864-10-22,ITE00100554,TMAX,14.9,IT
1864-10-22,ASN00066062,TMAX,23.1,AS
1864-10-22,AU000005901,TMAX,17.5,AU
1864-10-22,GM000004204,TMAX,15.5,GM
1864-10-22,UK000047811,TMAX,10.8,UK
1864-10-22,ASN00090015,TMAX,13.9,AS
1864-10-22,UK000056225,TMAX,13.3,UK
1864-10-22,SZ000006717,TMAX,-0.5,SZ
1864-10-23,ITE00100550,TMAX,20.5,IT
1864-10-23,ASN00086071,TMAX,16.7,AS
1864-10-23,CA006158350,TMAX,11.7,CA
1864-10-23,EIE00101859,TMAX,10.0,EI
1864-10-23,BE000006447,TMAX,14.3,BE
1864-10-23,GME00125218,TMAX,15.5,GM
1864-10-23,EZE00100082,TMAX,14.1,EZ
1864-10-23,ITE00100554,TMAX,14.7,IT
1864-10-23,ASN00066062,TMAX,20.8,AS
1864-10-23,AU000005901,TMAX,15.8,AU
1864-10-23,GM000004204,TMAX,15.1,GM
1864-10-23,UK000047811,TMAX,9.9,UK
1864-10-23,UK000056225,TMAX,13.2,UK
1864-10-23,SZ000006717,TMAX,-0.1,SZ
1864-10-24,ITE00100550,TMAX,16.3,IT
1864-10-24,ASN00086071,TMAX,17.7,AS
1864-10-24,CA006158350,TMAX,7.2,CA
1864-10-24,EIE00101859,TMAX,10.6,EI
1864-10-24,BE000006447,TMAX,15.6,BE
1864-10-24,AGE00135039,TMAX,25.0,AG
1864-10-24,GME00125218,TMAX,15.8,GM
1864-10-24,EZE00100082,TMAX,12.8,EZ
1864-10-24,ITE00100554,TMAX,11.8,IT
1864-10-24,ASN00066062,TMAX,21.9,AS
1864-10-24,AU000005901,TMAX,15.9,AU
1864-10-24,GM000004204,TMAX,16.3,GM
1864-10-24,UK000047811,TMAX,9.2,UK
1864-10-24,ASN00090015,TMAX,17.8,AS
1864-10-24,UK000056225,TMAX,13.2,UK
1864-10-24,SZ000006717,TMAX,-0.8,SZ
1864-10-25,ITE00100550,TMAX,16.0,IT
1864-10-25,ASN00086071,TMAX,17.3,AS
1864-10-25,CA006158350,TMAX,10.6,CA
1864-10-25,EIE00101859,TMAX,11.1,EI
1864-10-25,BE000006447,TMAX,15.4,BE
1864-10-25,AGE00135039,TMAX,23.5,AG
1864-10-25,GME00125218,TMAX,15.6,GM
1864-10-25,EZE00100082,TMAX,13.9,EZ
1864-10-25,ITE00100554,TMAX,14.7,IT
1864-10-25,ASN00066062,TMAX,19.4,AS
1864-10-25,AU000005901,TMAX,17.1,AU
1864-10-25,GM000004204,TMAX,15.1,GM
1864-10-25,UK000047811,TMAX,10.0,UK
1864-10-25,ASN00090015,TMAX,17.8,AS
1864-10-25,UK000056225,TMAX,14.3,UK
1864-10-25,SZ000006717,TMAX,-1.4,SZ
1864-10-26,ITE00100550,TMAX,18.9,IT
1864-10-26,ASN00086071,TMAX,19.5,AS
1864-10-26,CA006158350,TMAX,10.0,CA
1864-10-26,EIE00101859,TMAX,10.0,EI
1864-10-26,BE000006447,TMAX,14.9,BE
1864-10-26,AGE00135039,TMAX,19.0,AG
1864-10-26,GME00125218,TMAX,14.1,GM
1864-10-26,EZE00100082,TMAX,13.5,EZ
1864-10-26,ITE00100554,TMAX,16.2,IT
1864-10-26,ASN00066062,TMAX,22.3,AS
1864-10-26,AU000005901,TMAX,18.1,AU
1864-10-26,GM000004204,TMAX,11.1,GM
1864-10-26,UK000047811,TMAX,12.4,UK
1864-10-26,ASN00090015,TMAX,15.0,AS
1864-10-26,UK000056225,TMAX,14.3,UK
1864-10-26,SZ000006717,TMAX,1.5,SZ
1864-10-27,ITE00100550,TMAX,20.3,IT
1864-10-27,ASN00086071,TMAX,13.2,AS
1864-10-27,CA006158350,TMAX,10.0,CA
1864-10-27,EIE00101859,TMAX,11.1,EI
1864-10-27,BE000006447,TMAX,13.6,BE
1864-10-27,AGE00135039,TMAX,21.0,AG
1864-10-27,GME00125218,TMAX,15.0,GM
1864-10-27,EZE00100082,TMAX,17.1,EZ
1864-10-27,ITE00100554,TMAX,17.6,IT
1864-10-27,ASN00066062,TMAX,18.9,AS
1864-10-27,AU000005901,TMAX,22.1,AU
1864-10-27,GM000004204,TMAX,15.6,GM
1864-10-27,UK000047811,TMAX,12.3,UK
1864-10-27,ASN00090015,TMAX,13.3,AS
1864-10-27,UK000056225,TMAX,13.8,UK
1864-10-27,SZ000006717,TMAX,-1.0,SZ
1864-10-28,ITE00100550,TMAX,15.6,IT
1864-10-28,ASN00086071,TMAX,13.1,AS
1864-10-28,CA006158350,TMAX,11.1,CA
1864-10-28,EIE00101859,TMAX,11.7,EI
1864-10-28,BE000006447,TMAX,14.7,BE
1864-10-28,AGE00135039,TMAX,18.5,AG
1864-10-28,GME00125218,TMAX,14.6,GM
1864-10-28,EZE00100082,TMAX,12.9,EZ
1864-10-28,ITE00100554,TMAX,13.6,IT
1864-10-28,ASN00066062,TMAX,15.0,AS
1864-10-28,AU000005901,TMAX,12.6,AU
1864-10-28,GM000004204,TMAX,14.3,GM
1864-10-28,UK000047811,TMAX,11.3,UK
1864-10-28,ASN00090015,TMAX,15.6,AS
1864-10-28,UK000056225,TMAX,12.2,UK
1864-10-28,SZ000006717,TMAX,-1.1,SZ
1864-10-29,ITE00100550,TMAX,17.9,IT
1864-10-29,ASN00086071,TMAX,14.4,AS
1864-10-29,CA006158350,TMAX,10.0,CA
1864-10-29,EIE00101859,TMAX,12.2,EI
1864-10-29,BE000006447,TMAX,10.8,BE
1864-10-29,AGE00135039,TMAX,18.5,AG
1864-10-29,GME00125218,TMAX,9.9,GM
1864-10-29,EZE00100082,TMAX,9.2,EZ
1864-10-29,ITE00100554,TMAX,13.3,IT
1864-10-29,ASN00066062,TMAX,16.9,AS
1864-10-29,AU000005901,TMAX,10.9,AU
1864-10-29,GM000004204,TMAX,11.0,GM
1864-10-29,UK000047811,TMAX,12.9,UK
1864-10-29,ASN00090015,TMAX,15.6,AS
1864-10-29,UK000056225,TMAX,9.9,UK
1864-10-29,SZ000006717,TMAX,1.2,SZ
1864-10-30,ITE00100550,TMAX,15.9,IT
1864-10-30,ASN00086071,TMAX,15.1,AS
1864-10-30,CA006158350,TMAX,10.0,CA
1864-10-30,EIE00101859,TMAX,12.2,EI
1864-10-30,BE000006447,TMAX,8.2,BE
1864-10-30,GME00125218,TMAX,3.4,GM
1864-10-30,EZE00100082,TMAX,5.1,EZ
1864-10-30,ITE00100554,TMAX,15.8,IT
1864-10-30,ASN00066062,TMAX,16.2,AS
1864-10-30,AU000005901,TMAX,6.8,AU
1864-10-30,GM000004204,TMAX,4.1,GM
1864-10-30,UK000047811,TMAX,11.7,UK
1864-10-30,ASN00090015,TMAX,15.6,AS
1864-10-30,UK000056225,TMAX,9.9,UK
1864-10-30,SZ000006717,TMAX,0.0,SZ
1864-10-31,ITE00100550,TMAX,17.5,IT
1864-10-31,ASN00086071,TMAX,20.5,AS
1864-10-31,CA006158350,TMAX,6.1,CA
1864-10-31,EIE00101859,TMAX,11.1,EI
1864-10-31,BE000006447,TMAX,8.2,BE
1864-10-31,AGE00135039,TMAX,19.0,AG
1864-10-31,GME00125218,TMAX,5.3,GM
1864-10-31,EZE00100082,TMAX,4.8,EZ
1864-10-31,ITE00100554,TMAX,16.6,IT
1864-10-31,ASN00066062,TMAX,18.3,AS
1864-10-31,AU000005901,TMAX,3.8,AU
1864-10-31,GM000004204,TMAX,5.6,GM
1864-10-31,UK000047811,TMAX,9.7,UK
1864-10-31,ASN00090015,TMAX,15.0,AS
1864-10-31,UK000056225,TMAX,8.3,UK
1864-10-31,SZ000006717,TMAX,2.0,SZ
1864-11-01,ITE00100550,TMAX,14.6,IT
1864-11-01,ASN00086071,TMAX,26.7,AS
1864-11-01,CA006158350,TMAX,5.6,CA
1864-11-01,EIE00101859,TMAX,10.0,EI
1864-11-01,BE000006447,TMAX,6.2,BE
1864-11-01,GME00125218,TMAX,5.4,GM
1864-11-01,EZE00100082,TMAX,5.6,EZ
1864-11-01,ITE00100554,TMAX,17.0,IT
1864-11-01,ASN00066062,TMAX,21.6,AS
1864-11-01,AU000005901,TMAX,5.6,AU
1864-11-01,GM000004204,TMAX,5.6,GM
1864-11-01,UK000047811,TMAX,9.9,UK
1864-11-01,ASN00090015,TMAX,18.3,AS
1864-11-01,UK000056225,TMAX,8.2,UK
1864-11-01,SZ000006717,TMAX,1.9,SZ
1864-11-02,ITE00100550,TMAX,11.4,IT
1864-11-02,ASN00086071,TMAX,27.7,AS
1864-11-02,CA006158350,TMAX,5.0,CA
1864-11-02,EIE00101859,TMAX,10.0,EI
1864-11-02,BE000006447,TMAX,4.2,BE
1864-11-02,AGE00135039,TMAX,19.0,AG
1864-11-02,GME00125218,TMAX,3.1,GM
1864-11-02,EZE00100082,TMAX,3.9,EZ
1864-11-02,ITE00100554,TMAX,10.6,IT
1864-11-02,ASN00066062,TMAX,26.7,AS
1864-11-02,AU000005901,TMAX,5.8,AU
1864-11-02,GM000004204,TMAX,3.9,GM
1864-11-02,UK000047811,TMAX,9.4,UK
1864-11-02,ASN00090015,TMAX,18.9,AS
1864-11-02,UK000056225,TMAX,9.4,UK
1864-11-02,SZ000006717,TMAX,-1.1,SZ
1864-11-03,ITE00100550,TMAX,10.6,IT
1864-11-03,ASN00086071,TMAX,19.6,AS
1864-11-03,CA006158350,TMAX,6.7,CA
1864-11-03,EIE00101859,TMAX,8.9,EI
1864-11-03,BE000006447,TMAX,6.3,BE
1864-11-03,AGE00135039,TMAX,20.0,AG
1864-11-03,GME00125218,TMAX,3.4,GM
1864-11-03,EZE00100082,TMAX,4.3,EZ
1864-11-03,ITE00100554,TMAX,11.8,IT
1864-11-03,ASN00066062,TMAX,27.8,AS
1864-11-03,AU000005901,TMAX,4.4,AU
1864-11-03,GM000004204,TMAX,3.9,GM
1864-11-03,UK000047811,TMAX,10.2,UK
1864-11-03,ASN00090015,TMAX,14.4,AS
1864-11-03,UK000056225,TMAX,8.8,UK
1864-11-03,SZ000006717,TMAX,0.1,SZ
1864-11-04,ITE00100550,TMAX,12.8,IT
1864-11-04,ASN00086071,TMAX,16.1,AS
1864-11-04,CA006158350,TMAX,6.7,CA
1864-11-04,EIE00101859,TMAX,10.0,EI
1864-11-04,BE000006447,TMAX,8.1,BE
1864-11-04,AGE00135039,TMAX,18.0,AG
1864-11-04,GME00125218,TMAX,5.9,GM
1864-11-04,EZE00100082,TMAX,7.8,EZ
1864-11-04,ITE00100554,TMAX,13.8,IT
1864-11-04,ASN00066062,TMAX,25.9,AS
1864-11-04,AU000005901,TMAX,7.9,AU
1864-11-04,GM000004204,TMAX,7.1,GM
1864-11-04,UK000047811,TMAX,10.6,UK
